,State,County,Year,Total,Heroin,Other,Methadone,Population,Unemployment
4542,Vermont,Windsor,2016,13,0,0,0,55496,2.9
4543,Virginia,Alexandria City,2016,10,0,0,0,155810,0
4544,Virginia,Arlington,2016,16,0,11,0,230050,2.6
4545,Virginia,Buchanan,2016,0,0,0,0,22178,10.8
4546,Virginia,Chesapeake City,2016,20,12,0,0,237940,0
4547,Virginia,Chesterfield,2016,47,36,12,0,339009,3.9
4548,Virginia,Culpeper,2016,0,0,0,0,50083,3.9
4549,Virginia,Dickenson,2016,0,0,0,0,14968,10
4550,Virginia,Fairfax,2016,67,41,27,0,1138652,3.3
4551,Virginia,Fauquier,2016,19,11,0,0,69069,3.5
4552,Virginia,Frederick,2016,13,0,0,0,84421,3.5
4553,Virginia,Hampton City,2016,21,16,0,0,135410,0
4554,Virginia,Hanover,2016,0,0,0,0,104392,3.5
4555,Virginia,Henrico,2016,41,28,11,0,326501,3.9
4556,Virginia,Loudoun,2016,21,13,0,0,385945,3.2
4557,Virginia,Newport News City,2016,27,13,11,0,181825,0
4558,Virginia,Norfolk City,2016,40,28,10,0,245115,0
4559,Virginia,Orange,2016,11,0,0,0,35533,4.1
4560,Virginia,Portsmouth City,2016,15,12,0,0,95252,0
4561,Virginia,Prince William,2016,35,19,19,0,455210,3.7
4562,Virginia,Richmond City,2016,47,30,16,0,223170,0
4563,Virginia,Roanoke,2016,0,0,0,0,94031,3.6
4564,Virginia,Roanoke City,2016,0,0,0,0,99660,0
4565,Virginia,Russell,2016,0,0,0,0,27370,6.5
4566,Virginia,Spotsylvania,2016,25,15,0,0,132010,4.1
4567,Virginia,Stafford,2016,18,12,0,0,144361,4
4568,Virginia,Tazewell,2016,0,0,0,0,42150,7.6
4569,Virginia,Virginia Beach City,2016,51,27,24,0,452602,0
4570,Virginia,Warren,2016,0,0,0,0,39155,4.1
4571,Washington,Benton,2016,17,0,14,0,193686,6.3
4572,Washington,Chelan,2016,0,0,0,0,76338,5.7
4573,Washington,Clallam,2016,13,0,0,0,74570,7.6
4574,Washington,Clark,2016,40,10,25,0,467018,6
4575,Washington,Cowlitz,2016,13,0,0,0,105160,7.1
4576,Washington,Grays Harbor,2016,10,0,0,0,71628,8.3
4577,Washington,Island,2016,0,0,0,0,82636,5.9
4578,Washington,King,2016,192,112,63,45,2149970,3.9
4579,Washington,Kitsap,2016,25,13,11,0,264811,5.5
4580,Washington,Lewis,2016,0,0,0,0,77066,7.8
4581,Washington,Mason,2016,0,0,0,0,62198,7.5
4582,Washington,Pierce,2016,89,35,45,15,861312,6
4583,Washington,Skagit,2016,12,0,0,0,123681,6.5
4584,Washington,Snohomish,2016,86,46,38,16,787620,4.3
4585,Washington,Spokane,2016,51,25,27,0,499072,6.1
4586,Washington,Thurston,2016,10,0,0,0,275222,5.6
4587,Washington,Walla Walla,2016,0,0,0,0,60340,5.4
4588,Washington,Whatcom,2016,0,0,0,0,216800,5.8
4589,Washington,Yakima,2016,11,0,0,0,249636,7.5
4590,West Virginia,Berkeley,2016,66,38,30,0,113525,4
4591,West Virginia,Boone,2016,0,0,0,0,22816,9.1
4592,West Virginia,Brooke,2016,0,0,0,0,22977,7.1
4593,West Virginia,Cabell,2016,63,36,30,0,95987,4.8
4594,West Virginia,Fayette,2016,0,0,0,0,44323,7.9
4595,West Virginia,Greenbrier,2016,0,0,0,0,35279,5.4
4596,West Virginia,Hancock,2016,0,0,0,0,29590,7
4597,West Virginia,Harrison,2016,13,0,0,0,68400,5.8
4598,West Virginia,Jefferson,2016,19,13,0,0,56368,3.4
4599,West Virginia,Kanawha,2016,69,33,45,0,186241,5.5
4600,West Virginia,Lincoln,2016,11,0,0,0,21232,8.5
4601,West Virginia,Logan,2016,0,0,0,0,33700,10.2
4602,West Virginia,Mason,2016,12,0,0,0,26825,7.1
4603,West Virginia,McDowell,2016,0,0,0,0,19141,12.2
4604,West Virginia,Mercer,2016,29,0,25,0,60468,6.7
4605,West Virginia,Mineral,2016,10,0,0,0,27411,6
4606,West Virginia,Mingo,2016,19,0,16,0,24647,12.6
4607,West Virginia,Monongalia,2016,22,15,0,0,104622,4.3
4608,West Virginia,Morgan,2016,0,0,0,0,17632,4.4
4609,West Virginia,Nicholas,2016,0,0,0,0,25311,8.8
4610,West Virginia,Ohio,2016,0,0,0,0,42516,5.5
4611,West Virginia,Putnam,2016,11,0,10,0,56941,4.9
4612,West Virginia,Raleigh,2016,27,0,20,0,76601,7
4613,West Virginia,Wayne,2016,25,13,16,0,40531,6.6
4614,West Virginia,Wood,2016,30,17,13,0,85643,5.7
4615,West Virginia,Wyoming,2016,12,0,12,0,21763,10.2
4616,Wisconsin,Brown,2016,15,0,11,0,260401,3.6
4617,Wisconsin,Columbia,2016,14,12,0,0,56927,3.6
4618,Wisconsin,Dane,2016,79,56,37,0,531273,2.9
4619,Wisconsin,Dodge,2016,15,0,10,0,88068,3.6
4620,Wisconsin,Fond du Lac,2016,0,0,0,0,102144,3.5
4621,Wisconsin,Jefferson,2016,11,0,0,0,84625,3.9
4622,Wisconsin,Kenosha,2016,31,19,12,0,168183,4.7
4623,Wisconsin,La Crosse,2016,15,0,0,0,118122,3.6
4624,Wisconsin,Manitowoc,2016,0,0,0,0,79536,4.3
4625,Wisconsin,Marathon,2016,0,0,0,0,135603,3.6
4626,Wisconsin,Milwaukee,2016,236,138,98,25,951448,5
4627,Wisconsin,Outagamie,2016,15,0,0,0,184526,3.5
4628,Wisconsin,Ozaukee,2016,0,0,0,0,88314,3.3
4629,Wisconsin,Racine,2016,21,13,0,0,195140,4.9
4630,Wisconsin,Rock,2016,33,16,22,0,161620,4.4
4631,Wisconsin,Sauk,2016,10,0,0,0,63949,3.6
4632,Wisconsin,Sheboygan,2016,12,0,0,0,115427,3.4
4633,Wisconsin,Walworth,2016,13,0,0,0,102959,4
4634,Wisconsin,Washington,2016,18,10,0,0,134296,3.3
4635,Wisconsin,Waukesha,2016,46,27,19,0,398424,3.4
4636,Wisconsin,Winnebago,2016,16,0,0,0,169886,3.6
4637,Wyoming,Fremont,2016,0,0,0,0,40242,7.2
4638,Wyoming,Natrona,2016,0,0,0,0,81039,7.1
4639,Alabama,Baldwin,2017,15,0,11,0,212628,4.1
4640,Alabama,Cullman,2017,0,0,0,0,82755,3.8
4641,Alabama,Etowah,2017,15,0,15,0,102755,4.6
4642,Alabama,Jefferson,2017,112,80,33,0,659197,4.3
4643,Alabama,Madison,2017,0,0,0,0,361046,3.9
4644,Alabama,Mobile,2017,10,0,0,0,413955,5.2
4645,Alabama,Shelby,2017,21,10,13,0,213605,3.2
4646,Alabama,St. Clair,2017,10,0,0,0,88199,4
4647,Alabama,Tuscaloosa,2017,10,0,0,0,207811,4.2
4648,Alabama,Walker,2017,0,0,0,0,64058,5.1
4649,Alaska,Anchorage Borough,2017,40,18,24,0,0,0
4650,Alaska,Fairbanks North Star Borough,2017,0,0,0,0,99703,6.1
4651,Alaska,Juneau Borough,2017,10,0,0,0,0,0
4652,Alaska,Kenai Peninsula Borough,2017,0,0,0,0,58617,8.3
4653,Alaska,Matanuska-Susitna Borough,2017,18,0,11,0,0,8.2
4654,Arizona,Cochise,2017,12,0,0,0,124756,5.6
4655,Arizona,Maricopa,2017,506,236,256,58,4307033,4.2
4656,Arizona,Mohave,2017,0,0,0,0,207200,5.9
4657,Arizona,Pima,2017,148,69,70,22,1022769,4.5
4658,Arizona,Pinal,2017,29,13,15,0,430237,5
4659,Arizona,Yavapai,2017,18,13,0,0,228168,4.5
4660,Arkansas,Benton,2017,12,0,11,0,266300,3
4661,Arkansas,Crawford,2017,0,0,0,0,62996,3.5
4662,Arkansas,Garland,2017,17,0,17,0,98658,4
4663,Arkansas,Pulaski,2017,21,0,16,0,393956,3.4
4664,Arkansas,Saline,2017,0,0,0,0,119323,3
4665,Arkansas,Sebastian,2017,0,0,0,0,128107,3.6
4666,California,Alameda,2017,29,0,14,0,1663190,3.7
4667,California,Butte,2017,14,0,0,0,229294,5.8
4668,California,Contra Costa,2017,42,16,23,0,1147439,3.8
4669,California,Fresno,2017,35,0,27,0,989255,8.5
4670,California,Humboldt,2017,26,0,18,0,136754,4.2
4671,California,Kern,2017,71,29,32,18,893119,9.2
4672,California,Lake,2017,12,0,0,0,64246,5.8
4673,California,Lassen,2017,0,0,0,0,31163,5.5
4674,California,Los Angeles,2017,376,190,215,54,10163507,4.8
4675,California,Madera,2017,0,0,0,0,156890,8.1
4676,California,Marin,2017,13,0,0,0,260955,2.9
4677,California,Mendocino,2017,17,0,0,0,88018,4.5
4678,California,Merced,2017,14,0,13,0,272673,9.4
4679,California,Monterey,2017,0,0,0,0,437907,7.2
4680,California,Orange,2017,230,93,140,20,3190400,3.5
4681,California,Placer,2017,16,0,0,0,386166,3.9
4682,California,Riverside,2017,104,62,38,0,2423266,5.2
4683,California,Sacramento,2017,54,22,31,0,1530615,4.7
4684,California,San Bernardino,2017,47,25,18,0,2157404,4.9
4685,California,San Diego,2017,226,70,143,27,3337685,4
4686,California,San Francisco,2017,87,35,44,19,884363,0
4687,California,San Joaquin,2017,67,19,41,23,745424,7
4688,California,San Luis Obispo,2017,13,0,0,0,283405,3.6
4689,California,San Mateo,2017,35,0,28,0,771410,2.7
4690,California,Santa Barbara,2017,20,11,0,0,448150,4.5
4691,California,Santa Clara,2017,58,25,33,0,1938153,3.2
4692,California,Santa Cruz,2017,15,0,0,0,275897,5.7
4693,California,Shasta,2017,27,0,18,0,179921,5.8
4694,California,Siskiyou,2017,0,0,0,0,43853,7.2
4695,California,Solano,2017,10,0,0,0,445458,4.8
4696,California,Sonoma,2017,27,17,0,0,504217,3.4
4697,California,Stanislaus,2017,14,0,0,0,547899,7.5
4698,California,Tulare,2017,0,0,0,0,464493,10.4
4699,California,Tuolumne,2017,0,0,0,0,54248,5.4
4700,California,Ventura,2017,74,34,45,0,854223,4.5
4701,California,Yolo,2017,0,0,0,0,219116,5.1
4702,Colorado,Adams,2017,68,23,41,0,503167,2.9
4703,Colorado,Arapahoe,2017,48,15,28,0,643052,2.7
4704,Colorado,Boulder,2017,18,0,0,0,322514,2.3
4705,Colorado,Denver,2017,88,36,49,19,704621,0
4706,Colorado,Douglas,2017,0,0,0,0,335299,2.3
4707,Colorado,El Paso,2017,104,64,36,0,699232,3.1
4708,Colorado,Jefferson,2017,32,14,15,0,574613,2.5
4709,Colorado,Larimer,2017,24,0,17,0,343976,2.3
4710,Colorado,Mesa,2017,27,0,18,0,151616,3.8
4711,Colorado,Pueblo,2017,27,19,0,0,166475,4.1
4712,Colorado,Weld,2017,12,0,0,0,304633,2.6
4713,Connecticut,Fairfield,2017,108,75,27,18,949921,4.6
4714,Connecticut,Hartford,2017,166,108,52,19,895388,4.9
4715,Connecticut,Litchfield,2017,41,32,0,0,182177,4.4
4716,Connecticut,Middlesex,2017,27,14,11,0,163410,4.1
4717,Connecticut,New Haven,2017,202,129,57,44,860435,5.1
4718,Connecticut,New London,2017,54,39,20,0,269033,4.5
4719,Connecticut,Tolland,2017,17,12,0,0,151461,4
4720,Connecticut,Windham,2017,31,19,12,0,116359,5.1
4721,Delaware,Kent,2017,20,14,0,0,176824,4.9
4722,Delaware,New Castle,2017,126,89,44,0,559793,4.4
4723,Delaware,Sussex,2017,32,19,17,0,225322,4.5
4724,Florida,Alachua,2017,11,0,0,0,266944,3.8
4725,Florida,Bay,2017,17,0,13,0,183563,4.1
4726,Florida,Brevard,2017,41,0,29,0,589162,4.3
4727,Florida,Broward,2017,139,80,69,0,1935878,4
4728,Florida,Charlotte,2017,0,0,0,0,182033,4.7
4729,Florida,Citrus,2017,16,0,10,0,145647,5.9
4730,Florida,Clay,2017,30,0,23,0,212230,3.9
4731,Florida,Collier,2017,43,20,23,0,372880,4.1
4732,Florida,Columbia,2017,10,0,0,0,69612,4.4
4733,Florida,Duval,2017,199,72,159,22,937934,4.2
4734,Florida,Escambia,2017,25,0,15,0,313512,4.2
4735,Florida,Flagler,2017,11,0,0,0,110510,4.8
4736,Florida,Hernando,2017,14,0,0,0,186553,5.2
4737,Florida,Hillsborough,2017,146,65,87,18,1408566,3.9
4738,Florida,Indian River,2017,0,0,0,0,154383,5
4739,Florida,Lake,2017,27,11,14,0,346017,4.2
4740,Florida,Lee,2017,106,30,70,15,739224,4.1
4741,Florida,Leon,2017,13,0,12,0,290292,3.9
4742,Florida,Manatee,2017,41,11,30,0,385571,4
4743,Florida,Marion,2017,44,17,32,0,354353,5
4744,Florida,Martin,2017,11,0,0,0,159923,4.2
4745,Florida,Miami-Dade,2017,137,70,74,0,0,4.6
4746,Florida,Monroe,2017,10,0,0,0,77013,3.3
4747,Florida,Nassau,2017,15,0,11,0,82721,3.9
4748,Florida,Okaloosa,2017,14,0,10,0,202970,3.5
4749,Florida,Orange,2017,95,43,47,0,1348975,3.8
4750,Florida,Osceola,2017,32,17,15,0,352180,4.3
4751,Florida,Palm Beach,2017,157,87,72,12,1471150,4.2
4752,Florida,Pasco,2017,51,0,40,0,525643,4.5
4753,Florida,Pinellas,2017,78,0,66,0,970637,3.8
4754,Florida,Polk,2017,19,0,0,0,686483,4.8
4755,Florida,Putnam,2017,0,0,0,0,73464,5.4
4756,Florida,Santa Rosa,2017,12,0,0,0,174272,3.9
4757,Florida,Sarasota,2017,39,0,29,0,419119,3.9
4758,Florida,Seminole,2017,63,34,29,0,462659,3.7
4759,Florida,St. Johns,2017,21,10,13,0,243812,3.4
4760,Florida,St. Lucie,2017,24,10,15,0,313506,5.2
4761,Florida,Volusia,2017,88,29,58,0,538692,4.4
4762,Georgia,Bartow,2017,15,0,11,0,105054,4.6
4763,Georgia,Bibb,2017,11,0,0,0,152862,5.3
4764,Georgia,Carroll,2017,21,0,16,0,117812,5
4765,Georgia,Catoosa,2017,0,0,0,0,66550,4.1
4766,Georgia,Chatham,2017,14,0,11,0,290501,4.5
4767,Georgia,Cherokee,2017,27,10,18,0,247573,3.7
4768,Georgia,Clayton,2017,14,0,0,0,285153,5.8
4769,Georgia,Cobb,2017,94,38,55,0,755754,4.1
4770,Georgia,Columbia,2017,15,0,11,0,151579,4.1
4771,Georgia,Coweta,2017,13,0,0,0,143114,4.2
4772,Georgia,DeKalb,2017,41,16,26,0,753253,4.8
4773,Georgia,Douglas,2017,18,0,16,0,143882,4.9
4774,Georgia,Fayette,2017,0,0,0,0,112549,4
4775,Georgia,Forsyth,2017,19,10,0,0,227967,3.7
4776,Georgia,Fulton,2017,78,43,37,0,1041423,4.8
4777,Georgia,Gwinnett,2017,61,35,30,0,920260,4.2
4778,Georgia,Hall,2017,19,0,11,0,199335,3.9
4779,Georgia,Henry,2017,13,0,10,0,225813,4.8
4780,Georgia,Jackson,2017,10,0,0,0,67519,3.6
4781,Georgia,Madison,2017,0,0,0,0,29302,4.2
4782,Georgia,Muscogee,2017,11,0,0,0,194058,5.9
4783,Georgia,Paulding,2017,17,0,11,0,159445,4.1
4784,Georgia,Richmond,2017,20,0,16,0,201800,5.9
4785,Georgia,Walker,2017,0,0,0,0,68939,4.5
4786,Georgia,Walton,2017,0,0,0,0,91600,4.3
4787,Georgia,Ware,2017,0,0,0,0,35871,4.5
4788,Georgia,Whitfield,2017,0,0,0,0,104658,5.4
4789,Hawaii,Hawaii,2017,0,0,0,0,200381,2.9
4790,Hawaii,Honolulu,2017,32,0,21,0,988650,0
4791,Hawaii,Maui,2017,0,0,0,0,166260,2.6
4792,Idaho,Ada,2017,27,0,15,0,456849,2.8
4793,Idaho,Bannock,2017,18,0,14,0,85269,3.1
4794,Idaho,Kootenai,2017,0,0,0,0,157637,3.9
4795,Idaho,Twin Falls,2017,0,0,0,0,85124,3
4796,Illinois,Boone,2017,12,0,0,0,53513,6.8
4797,Illinois,Champaign,2017,24,16,0,0,209399,4.4
4798,Illinois,Cook,2017,837,682,167,87,5211263,5.1
4799,Illinois,DeKalb,2017,11,0,0,0,104733,4.7
4800,Illinois,DuPage,2017,102,66,32,10,930128,3.9
4801,Illinois,Franklin,2017,11,0,10,0,39041,6.6
4802,Illinois,Kane,2017,49,37,0,0,534667,4.9
4803,Illinois,Kankakee,2017,18,12,0,0,109605,5.5
4804,Illinois,Kendall,2017,12,0,0,0,126218,4.3
4805,Illinois,Lake,2017,42,26,18,0,703520,4.6
4806,Illinois,LaSalle,2017,30,15,14,0,110067,5.7
4807,Illinois,Madison,2017,41,22,23,0,265428,4.8
4808,Illinois,McHenry,2017,64,38,26,0,309122,4.4
4809,Illinois,McLean,2017,22,0,12,0,172290,4.2
4810,Illinois,Peoria,2017,25,12,12,0,183011,5.9
4811,Illinois,Rock Island,2017,17,11,0,0,144808,5.2
4812,Illinois,Sangamon,2017,28,14,14,0,196452,4.3
4813,Illinois,St. Clair,2017,0,0,0,0,262479,5.1
4814,Illinois,Tazewell,2017,18,0,0,0,133526,5.4
4815,Illinois,Vermilion,2017,18,12,0,0,77909,6.5
4816,Illinois,Will,2017,102,84,15,0,692661,5
4817,Illinois,Williamson,2017,11,0,0,0,67328,5.2
4818,Illinois,Winnebago,2017,67,45,21,0,284778,6.5
4819,Indiana,Allen,2017,18,11,0,0,372877,3.4
4820,Indiana,Boone,2017,0,0,0,0,65875,2.9
4821,Indiana,Clark,2017,21,0,12,0,116973,3.5
4822,Indiana,Dearborn,2017,0,0,0,0,49741,3.9
4823,Indiana,Delaware,2017,0,0,0,0,115184,4.3
4824,Indiana,Elkhart,2017,13,0,0,0,205032,2.5
4825,Indiana,Floyd,2017,18,0,12,0,77071,3.4
4826,Indiana,Hamilton,2017,24,10,14,0,323747,2.8
4827,Indiana,Hendricks,2017,10,0,0,0,163685,2.9
4828,Indiana,Howard,2017,18,13,0,0,82363,3.8
4829,Indiana,Kosciusko,2017,10,0,0,0,79206,2.7
4830,Indiana,Lake,2017,74,44,43,0,485640,5.1
4831,Indiana,Madison,2017,24,0,18,0,129498,4
4832,Indiana,Marion,2017,131,77,60,0,950082,3.6
4833,Indiana,Monroe,2017,13,0,0,0,146986,3.7
4834,Indiana,Morgan,2017,10,0,0,0,69713,3.5
4835,Indiana,Porter,2017,30,19,0,0,168404,4.1
4836,Indiana,Scott,2017,0,0,0,0,23870,3.8
4837,Indiana,St. Joseph,2017,41,17,26,0,270434,3.6
4838,Indiana,Starke,2017,13,0,0,0,22893,4.4
4839,Indiana,Tippecanoe,2017,17,0,15,0,190587,3.2
4840,Indiana,Vanderburgh,2017,29,11,18,0,181616,3.3
4841,Indiana,Wayne,2017,28,0,21,0,66185,3.8
4842,Iowa,Dubuque,2017,0,0,0,0,97041,3
4843,Iowa,Johnson,2017,0,0,0,0,149210,2.5
4844,Iowa,Linn,2017,17,10,0,0,224115,3.3
4845,Iowa,Polk,2017,49,19,30,0,481830,3.1
4846,Iowa,Pottawattamie,2017,0,0,0,0,93386,2.8
4847,Iowa,Scott,2017,17,12,0,0,172509,3.6
4848,Kansas,Douglas,2017,10,0,0,0,120793,3.2
4849,Kansas,Johnson,2017,24,0,20,0,591178,3
4850,Kansas,Leavenworth,2017,0,0,0,0,81095,3.9
4851,Kansas,Sedgwick,2017,32,11,16,0,513687,4.3
4852,Kansas,Shawnee,2017,0,0,0,0,178187,3.7
4853,Kansas,Wyandotte,2017,0,0,0,0,165288,5.2
4854,Kentucky,Bell,2017,0,0,0,0,26894,7.9
4855,Kentucky,Boone,2017,16,0,0,0,130728,3.9
4856,Kentucky,Boyd,2017,19,0,16,0,47979,7.2
4857,Kentucky,Bullitt,2017,18,10,0,0,80246,4.2
4858,Kentucky,Campbell,2017,35,21,14,0,92488,3.8
4859,Kentucky,Clay,2017,0,0,0,0,20366,8.9
4860,Kentucky,Daviess,2017,0,0,0,0,100374,4.4
4861,Kentucky,Fayette,2017,49,30,21,0,321959,3.7
4862,Kentucky,Floyd,2017,10,0,0,0,36271,8.4
4863,Kentucky,Franklin,2017,17,0,0,0,50485,4.1
4864,Kentucky,Grant,2017,0,0,0,0,24984,4.9
4865,Kentucky,Greenup,2017,0,0,0,0,35518,7.7
4866,Kentucky,Hardin,2017,0,0,0,0,108071,4.6
4867,Kentucky,Harrison,2017,0,0,0,0,18781,4.6
4868,Kentucky,Hopkins,2017,0,0,0,0,45547,5
4869,Kentucky,Jefferson,2017,148,80,69,0,771158,4.4
4870,Kentucky,Jessamine,2017,16,0,10,0,53375,3.8
4871,Kentucky,Johnson,2017,0,0,0,0,22594,8.7
4872,Kentucky,Kenton,2017,59,24,35,0,165399,4
4873,Kentucky,Knox,2017,0,0,0,0,31227,7.6
4874,Kentucky,Leslie,2017,0,0,0,0,10334,10.2
4875,Kentucky,Letcher,2017,0,0,0,0,22339,9.4
4876,Kentucky,Madison,2017,22,0,16,0,91226,4.3
4877,Kentucky,McCracken,2017,0,0,0,0,65385,6.1
4878,Kentucky,Nelson,2017,10,0,0,0,45640,4.4
4879,Kentucky,Oldham,2017,0,0,0,0,66415,3.5
4880,Kentucky,Pike,2017,0,0,0,0,58883,7.8
4881,Kentucky,Scott,2017,0,0,0,0,54873,3.7
4882,Kentucky,Whitley,2017,0,0,0,0,36214,5.8
4883,Louisiana,Caddo Parish,2017,0,0,0,0,246581,5.8
4884,Louisiana,East Baton Rouge Parish,2017,17,10,0,0,446268,4.4
4885,Louisiana,Jefferson Parish,2017,104,58,50,0,439036,4.5
4886,Louisiana,Lafayette Parish,2017,10,0,0,0,242485,4.9
4887,Louisiana,Livingston Parish,2017,14,0,10,0,138228,4.2
4888,Louisiana,Orleans Parish,2017,21,18,0,0,393292,5.1
4889,Louisiana,Rapides Parish,2017,0,0,0,0,131648,5.6
4890,Louisiana,St. Tammany Parish,2017,57,27,32,0,256327,4.3
4891,Louisiana,Washington Parish,2017,24,14,13,0,46633,5.8
4892,Maine,Androscoggin,2017,10,0,0,0,107651,3.2
4893,Maine,Aroostook,2017,0,0,0,0,67653,4.9
4894,Maine,Cumberland,2017,27,10,13,0,292500,2.6
4895,Maine,Hancock,2017,0,0,0,0,54497,3.9
4896,Maine,Kennebec,2017,32,17,13,0,121821,3.3
4897,Maine,Penobscot,2017,24,13,0,0,151957,3.8
4898,Maine,Washington,2017,11,10,0,0,31593,5.1
4899,Maine,York,2017,26,0,19,0,204191,3
4900,Maryland,Allegany,2017,17,0,0,0,71615,5.9
4901,Maryland,Anne Arundel,2017,145,56,74,31,573235,3.6
4902,Maryland,Baltimore,2017,232,89,106,65,832468,4.4
4903,Maryland,Baltimore City,2017,281,136,109,67,611648,0
4904,Maryland,Calvert,2017,21,0,0,0,91502,3.7
4905,Maryland,Caroline,2017,0,0,0,0,33193,4.4
4906,Maryland,Carroll,2017,40,20,19,0,167781,3.5
4907,Maryland,Cecil,2017,48,30,14,0,102746,4.9
4908,Maryland,Charles,2017,24,0,13,0,159700,4.1
4909,Maryland,Frederick,2017,47,19,29,0,252022,3.7
4910,Maryland,Harford,2017,62,29,28,14,252160,4
4911,Maryland,Howard,2017,32,14,14,0,321113,3.2
4912,Maryland,Montgomery,2017,68,36,31,0,1058810,3.4
4913,Maryland,Prince George's,2017,67,33,28,0,912756,4.3
4914,Maryland,St. Mary's,2017,19,10,0,0,112667,4.1
4915,Maryland,Washington,2017,23,0,14,0,150578,4.8
4916,Maryland,Wicomico,2017,17,0,0,0,102923,5.9
4917,Maryland,Worcester,2017,0,0,0,0,51690,8.8
4918,Massachusetts,Barnstable,2017,21,11,0,0,213444,4.7
4919,Massachusetts,Berkshire,2017,22,16,10,0,126313,4.4
4920,Massachusetts,Bristol,2017,67,38,23,11,561483,4.8
4921,Massachusetts,Essex,2017,84,43,32,19,785205,3.8
4922,Massachusetts,Franklin,2017,0,0,0,0,70702,3.4
4923,Massachusetts,Hampden,2017,88,66,30,0,469818,5.1
4924,Massachusetts,Hampshire,2017,24,17,10,0,161834,3.5
4925,Massachusetts,Middlesex,2017,108,63,42,12,1602947,3.1
4926,Massachusetts,Norfolk,2017,54,35,18,0,700322,3.4
4927,Massachusetts,Plymouth,2017,57,23,29,0,515142,4
4928,Massachusetts,Suffolk,2017,85,54,30,11,797939,3.4
4929,Massachusetts,Worcester,2017,124,96,24,0,826116,3.9
4930,Michigan,Allegan,2017,0,0,0,0,116447,3.7
4931,Michigan,Bay,2017,0,0,0,0,104239,5.5
4932,Michigan,Berrien,2017,15,10,0,0,154259,4.8
4933,Michigan,Calhoun,2017,32,17,14,0,134128,4.9
4934,Michigan,Eaton,2017,0,0,0,0,109027,4.1
4935,Michigan,Genesee,2017,96,54,43,12,407385,5.6
4936,Michigan,Ingham,2017,42,20,18,0,290186,4.3
4937,Michigan,Ionia,2017,0,0,0,0,64291,3.9
4938,Michigan,Isabella,2017,0,0,0,0,71063,4.4
4939,Michigan,Kalamazoo,2017,26,0,18,0,262985,4
4940,Michigan,Kent,2017,72,47,16,14,648594,3.4
4941,Michigan,Lapeer,2017,11,0,0,0,88174,5.5
4942,Michigan,Lenawee,2017,10,0,0,0,98623,4.7
4943,Michigan,Livingston,2017,26,15,11,0,189651,3.4
4944,Michigan,Macomb,2017,195,114,83,15,871375,4.4
4945,Michigan,Monroe,2017,30,18,0,0,149649,4.7
4946,Michigan,Montcalm,2017,0,0,0,0,63550,4.9
4947,Michigan,Muskegon,2017,24,0,14,0,173693,5.3
4948,Michigan,Oakland,2017,31,23,0,0,1250836,3.5
4949,Michigan,Ottawa,2017,35,20,16,0,286383,3.2
4950,Michigan,Saginaw,2017,21,0,12,0,191934,5.4
4951,Michigan,Shiawassee,2017,15,0,10,0,68446,5.1
4952,Michigan,St. Clair,2017,38,29,0,0,159350,5.1
4953,Michigan,Van Buren,2017,17,0,12,0,75353,5.6
4954,Michigan,Washtenaw,2017,43,31,11,0,367627,3.5
4955,Michigan,Wayne,2017,419,291,123,34,1753616,5.6
4956,Minnesota,Anoka,2017,23,17,10,0,351373,3.3
4957,Minnesota,Dakota,2017,16,0,11,0,421751,3
4958,Minnesota,Hennepin,2017,100,41,44,23,1252024,3
4959,Minnesota,Olmsted,2017,0,0,0,0,154930,2.7
4960,Minnesota,Ramsey,2017,35,12,13,10,547974,3.2
4961,Minnesota,Scott,2017,0,0,0,0,145827,2.9
4962,Minnesota,Sherburne,2017,0,0,0,0,94570,3.7
4963,Minnesota,St. Louis,2017,15,0,11,0,200000,4.6
4964,Minnesota,Washington,2017,12,0,0,0,256348,3
4965,Mississippi,DeSoto,2017,17,0,0,0,178751,3.8
4966,Mississippi,Harrison,2017,29,0,24,0,205027,4.9
4967,Mississippi,Hinds,2017,12,0,11,0,239497,4.8
4968,Mississippi,Jackson,2017,12,0,12,0,142152,5.9
4969,Mississippi,Pearl River,2017,10,0,0,0,55270,5.3
4970,Mississippi,Rankin,2017,0,0,0,0,152080,3.6
4971,Missouri,Boone,2017,12,0,0,0,178271,2.6
4972,Missouri,Clay,2017,12,0,0,0,242874,3.6
4973,Missouri,Franklin,2017,11,0,0,0,103330,3.6
4974,Missouri,Greene,2017,37,0,25,0,289805,3.1
4975,Missouri,Jackson,2017,53,23,25,0,698895,4.4
4976,Missouri,Jefferson,2017,44,28,21,0,223810,3.6
4977,Missouri,Pulaski,2017,0,0,0,0,52059,4.3
4978,Missouri,St. Charles,2017,34,24,0,0,395504,2.9
4979,Missouri,St. Francois,2017,0,0,0,0,66705,4.4
4980,Missouri,St. Louis,2017,122,83,46,10,996726,3.4
4981,Missouri,St. Louis City,2017,82,66,28,0,308626,0
4982,Montana,Flathead,2017,0,0,0,0,100000,5.1
4983,Nebraska,Douglas,2017,23,0,15,0,561620,3.1
4984,Nebraska,Lancaster,2017,0,0,0,0,314358,2.6
4985,Nevada,Carson City,2017,15,0,13,0,54745,5.1
4986,Nevada,Clark,2017,273,67,177,43,2204079,5.3
4987,Nevada,Lyon,2017,12,0,0,0,54122,5.9
4988,Nevada,Nye,2017,0,0,0,0,44202,6.4
